,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
12934,25/12/2006,16:58:00,5.092,0.386,239.720,21.800,62.000,0.000,0.0
12935,25/12/2006,16:59:00,5.864,0.368,239.400,24.400,77.000,0.000,0.0
12936,25/12/2006,17:00:00,5.790,0.366,238.940,24.200,76.000,0.000,0.0
12992,25/12/2006,17:56:00,6.122,0.312,235.070,26.000,0.000,0.000,17.0
12993,25/12/2006,17:57:00,6.124,0.308,235.430,26.000,0.000,0.000,17.0
13209,25/12/2006,21:33:00,5.020,0.172,234.760,21.400,1.000,35.000,17.0
13222,25/12/2006,21:46:00,6.702,0.000,236.450,28.200,38.000,36.000,17.0
13223,25/12/2006,21:47:00,6.082,0.050,236.980,25.600,38.000,26.000,17.0
13224,25/12/2006,21:48:00,5.992,0.000,236.800,25.400,38.000,23.000,18.0
13225,25/12/2006,21:49:00,6.362,0.000,235.590,27.000,37.000,32.000,17.0
13226,25/12/2006,21:50:00,5.692,0.102,236.520,24.000,38.000,17.000,17.0
13227,25/12/2006,21:51:00,6.694,0.160,234.390,28.400,37.000,35.000,17.0
13228,25/12/2006,21:52:00,6.086,0.142,234.660,26.000,37.000,26.000,16.0
13229,25/12/2006,21:53:00,5.820,0.170,235.580,24.800,37.000,20.000,17.0
13230,25/12/2006,21:54:00,6.428,0.132,234.190,27.600,37.000,26.000,17.0
13231,25/12/2006,21:55:00,6.150,0.158,234.360,26.600,33.000,27.000,17.0
13232,25/12/2006,21:56:00,5.666,0.140,235.420,24.200,36.000,18.000,17.0
13243,25/12/2006,22:07:00,5.000,0.130,236.080,21.200,1.000,4.000,17.0
13266,25/12/2006,22:30:00,6.314,0.126,235.240,26.800,37.000,0.000,0.0
13267,25/12/2006,22:31:00,6.244,0.084,235.140,26.400,37.000,1.000,0.0
13268,25/12/2006,22:32:00,6.176,0.078,235.180,26.200,37.000,0.000,0.0
13269,25/12/2006,22:33:00,6.170,0.082,235.040,26.200,37.000,0.000,0.0
13270,25/12/2006,22:34:00,6.144,0.078,234.930,26.000,37.000,0.000,0.0
13271,25/12/2006,22:35:00,6.216,0.088,236.170,26.200,38.000,0.000,0.0
13272,25/12/2006,22:36:00,6.194,0.082,236.100,26.200,37.000,0.000,0.0
13273,25/12/2006,22:37:00,6.140,0.070,236.020,26.000,37.000,1.000,0.0
13274,25/12/2006,22:38:00,6.032,0.058,236.960,25.400,38.000,0.000,0.0
13275,25/12/2006,22:39:00,5.416,0.056,236.670,22.800,37.000,0.000,0.0
13276,25/12/2006,22:40:00,5.466,0.056,237.170,23.000,38.000,0.000,0.0
13277,25/12/2006,22:41:00,5.350,0.066,237.810,22.400,37.000,0.000,0.0
13278,25/12/2006,22:42:00,5.316,0.062,238.140,22.200,38.000,0.000,0.0
13784,26/12/2006,07:08:00,6.378,0.238,237.140,27.400,0.000,1.000,0.0
13785,26/12/2006,07:09:00,6.496,0.318,237.020,27.400,0.000,1.000,0.0
13794,26/12/2006,07:18:00,5.094,0.094,237.750,21.400,0.000,0.000,0.0
14332,26/12/2006,16:16:00,5.042,0.670,241.620,21.200,0.000,0.000,18.0
14449,26/12/2006,18:13:00,5.262,0.000,237.130,22.600,0.000,0.000,18.0
14450,26/12/2006,18:14:00,5.808,0.000,236.910,24.400,0.000,1.000,17.0
14451,26/12/2006,18:15:00,5.018,0.000,237.650,21.800,0.000,0.000,17.0
14603,26/12/2006,20:47:00,5.364,0.000,240.830,22.200,39.000,0.000,18.0
14604,26/12/2006,20:48:00,5.168,0.000,241.160,21.600,38.000,0.000,17.0
14606,26/12/2006,20:50:00,5.214,0.000,241.220,21.600,39.000,0.000,18.0
14607,26/12/2006,20:51:00,5.196,0.000,241.190,21.600,40.000,0.000,18.0
14608,26/12/2006,20:52:00,5.018,0.000,241.120,20.800,38.000,0.000,18.0
15225,27/12/2006,07:09:00,5.560,0.000,239.170,23.200,0.000,0.000,0.0
17374,28/12/2006,18:58:00,5.428,0.180,235.410,23.000,0.000,38.000,17.0
17375,28/12/2006,18:59:00,5.384,0.178,235.010,22.800,0.000,39.000,17.0
17376,28/12/2006,19:00:00,5.388,0.176,234.950,22.800,0.000,38.000,17.0
17377,28/12/2006,19:01:00,5.342,0.168,233.650,22.800,0.000,38.000,16.0
17378,28/12/2006,19:02:00,5.378,0.170,233.970,23.000,0.000,38.000,17.0
17379,28/12/2006,19:03:00,5.400,0.170,234.370,23.000,0.000,39.000,17.0
17380,28/12/2006,19:04:00,5.348,0.170,234.100,22.800,0.000,38.000,17.0
17381,28/12/2006,19:05:00,5.324,0.166,233.610,22.800,0.000,38.000,16.0
17382,28/12/2006,19:06:00,5.362,0.128,234.760,22.800,0.000,37.000,17.0
17383,28/12/2006,19:07:00,5.388,0.182,234.530,23.000,0.000,37.000,17.0
17494,28/12/2006,20:58:00,6.386,0.374,236.630,27.000,1.000,36.000,17.0
17496,28/12/2006,21:00:00,6.376,0.252,235.940,27.400,1.000,53.000,17.0
17497,28/12/2006,21:01:00,7.062,0.270,235.760,30.200,2.000,65.000,17.0
17498,28/12/2006,21:02:00,8.088,0.262,235.500,34.400,1.000,72.000,17.0
17499,28/12/2006,21:03:00,7.906,0.286,235.930,33.600,1.000,73.000,17.0
17500,28/12/2006,21:04:00,7.376,0.238,234.670,31.400,1.000,72.000,17.0
17501,28/12/2006,21:05:00,7.230,0.152,235.220,30.600,1.000,73.000,17.0
17502,28/12/2006,21:06:00,7.184,0.000,235.700,30.400,2.000,73.000,17.0
17503,28/12/2006,21:07:00,7.248,0.000,235.340,30.800,1.000,72.000,17.0
17504,28/12/2006,21:08:00,7.352,0.000,235.450,31.200,1.000,73.000,17.0
17505,28/12/2006,21:09:00,7.210,0.000,236.140,30.400,1.000,73.000,17.0
17506,28/12/2006,21:10:00,7.160,0.000,235.490,30.400,1.000,73.000,18.0
17507,28/12/2006,21:11:00,9.048,0.000,231.480,39.000,34.000,71.000,16.0
17508,28/12/2006,21:12:00,9.108,0.000,232.080,39.200,37.000,71.000,17.0
17509,28/12/2006,21:13:00,9.132,0.084,231.270,39.400,36.000,71.000,16.0
17510,28/12/2006,21:14:00,9.118,0.108,231.180,39.400,36.000,72.000,16.0
17511,28/12/2006,21:15:00,9.088,0.112,230.700,39.400,36.000,71.000,17.0
17512,28/12/2006,21:16:00,8.046,0.114,231.770,35.000,36.000,52.000,16.0
17513,28/12/2006,21:17:00,7.040,0.130,233.270,30.200,37.000,38.000,17.0
17514,28/12/2006,21:18:00,7.864,0.126,232.460,34.200,36.000,56.000,16.0
17515,28/12/2006,21:19:00,5.714,0.188,234.790,24.200,37.000,18.000,17.0
17516,28/12/2006,21:20:00,6.774,0.178,234.400,28.800,37.000,34.000,17.0
17517,28/12/2006,21:21:00,7.124,0.148,234.330,30.400,37.000,38.000,17.0
17518,28/12/2006,21:22:00,6.674,0.130,234.470,28.600,37.000,30.000,17.0
17519,28/12/2006,21:23:00,5.098,0.106,236.610,21.800,15.000,24.000,17.0
18113,29/12/2006,07:17:00,6.332,0.210,236.560,27.400,0.000,2.000,0.0
18114,29/12/2006,07:18:00,6.892,0.202,236.540,29.200,0.000,1.000,0.0
18115,29/12/2006,07:19:00,7.206,0.104,235.340,30.600,0.000,2.000,15.0
18116,29/12/2006,07:20:00,7.238,0.106,235.810,30.600,0.000,1.000,18.0
18118,29/12/2006,07:22:00,5.020,0.194,239.320,21.000,0.000,2.000,17.0
18119,29/12/2006,07:23:00,5.626,0.226,238.220,23.800,0.000,1.000,18.0
18120,29/12/2006,07:24:00,6.218,0.230,237.530,26.200,0.000,2.000,17.0
18202,29/12/2006,08:46:00,5.070,0.178,238.670,21.200,0.000,0.000,17.0
18897,29/12/2006,20:21:00,5.270,0.126,231.430,22.600,0.000,0.000,17.0
18901,29/12/2006,20:25:00,6.618,0.074,230.540,29.000,24.000,0.000,16.0
18902,29/12/2006,20:26:00,7.166,0.064,229.060,31.200,36.000,0.000,16.0
18903,29/12/2006,20:27:00,6.422,0.076,230.130,28.400,36.000,0.000,17.0
18950,29/12/2006,21:14:00,5.522,0.152,233.570,24.000,0.000,52.000,0.0
18951,29/12/2006,21:15:00,5.790,0.134,231.100,25.400,0.000,62.000,0.0
18952,29/12/2006,21:16:00,6.146,0.116,230.530,26.600,0.000,70.000,0.0
18953,29/12/2006,21:17:00,6.180,0.136,231.120,26.600,0.000,70.000,0.0
18954,29/12/2006,21:18:00,6.150,0.118,230.770,26.600,0.000,70.000,0.0
18955,29/12/2006,21:19:00,6.184,0.138,231.570,26.600,0.000,70.000,0.0
18956,29/12/2006,21:20:00,6.424,0.116,229.890,27.800,0.000,69.000,0.0
18957,29/12/2006,21:21:00,6.412,0.136,230.490,27.800,0.000,70.000,0.0
18958,29/12/2006,21:22:00,6.214,0.120,230.530,26.800,0.000,70.000,0.0
18959,29/12/2006,21:23:00,6.148,0.052,230.200,26.600,0.000,70.000,0.0
18960,29/12/2006,21:24:00,6.150,0.000,230.710,26.600,0.000,70.000,0.0
18961,29/12/2006,21:25:00,6.086,0.000,229.040,26.600,0.000,69.000,0.0
18962,29/12/2006,21:26:00,5.928,0.000,228.940,25.800,0.000,69.000,0.0
18963,29/12/2006,21:27:00,6.664,0.000,228.200,29.200,0.000,69.000,15.0
18964,29/12/2006,21:28:00,6.692,0.000,228.770,29.200,0.000,69.000,17.0
18965,29/12/2006,21:29:00,6.660,0.000,229.000,29.000,0.000,69.000,17.0
18966,29/12/2006,21:30:00,5.328,0.000,230.710,23.400,0.000,48.000,16.0
18985,29/12/2006,21:49:00,5.454,0.254,232.370,23.400,0.000,40.000,16.0
18987,29/12/2006,21:51:00,5.334,0.242,232.530,23.000,0.000,37.000,17.0
19022,29/12/2006,22:26:00,6.004,0.406,236.080,26.400,0.000,56.000,17.0
19023,29/12/2006,22:27:00,6.976,0.376,235.120,29.600,0.000,74.000,17.0
19024,29/12/2006,22:28:00,6.300,0.294,236.080,26.800,0.000,65.000,17.0
19025,29/12/2006,22:29:00,6.742,0.280,235.030,28.600,0.000,73.000,17.0
19026,29/12/2006,22:30:00,6.638,0.262,234.230,28.200,0.000,73.000,17.0
19027,29/12/2006,22:31:00,6.426,0.282,234.800,27.400,0.000,73.000,17.0
19028,29/12/2006,22:32:00,6.382,0.268,234.840,27.200,0.000,73.000,17.0
19029,29/12/2006,22:33:00,6.300,0.282,235.020,26.800,0.000,73.000,17.0
19030,29/12/2006,22:34:00,6.238,0.268,235.120,26.400,0.000,73.000,17.0
19709,30/12/2006,09:53:00,6.808,0.046,235.950,28.800,0.000,73.000,17.0
19710,30/12/2006,09:54:00,6.826,0.074,235.860,28.800,0.000,72.000,17.0
19711,30/12/2006,09:55:00,6.900,0.210,235.190,29.200,0.000,73.000,17.0
19712,30/12/2006,09:56:00,6.898,0.266,234.320,29.400,0.000,71.000,17.0
19713,30/12/2006,09:57:00,6.920,0.258,234.600,29.400,0.000,73.000,17.0
19714,30/12/2006,09:58:00,6.940,0.266,235.010,29.400,0.000,72.000,17.0
19715,30/12/2006,09:59:00,6.938,0.262,235.140,29.400,0.000,72.000,17.0
19716,30/12/2006,10:00:00,7.016,0.302,236.000,29.600,0.000,73.000,17.0
19717,30/12/2006,10:01:00,7.070,0.290,236.070,29.800,1.000,73.000,17.0
19718,30/12/2006,10:02:00,8.024,0.276,234.530,34.400,16.000,72.000,17.0
19719,30/12/2006,10:03:00,9.078,0.252,233.690,38.800,38.000,71.000,16.0
19720,30/12/2006,10:04:00,8.176,0.274,234.270,35.200,37.000,58.000,17.0
19721,30/12/2006,10:05:00,7.068,0.284,236.300,29.800,37.000,37.000,17.0
19722,30/12/2006,10:06:00,6.698,0.298,237.010,28.400,38.000,32.000,17.0
19723,30/12/2006,10:07:00,6.218,0.414,237.400,26.200,38.000,19.000,18.0
19726,30/12/2006,10:10:00,6.816,0.378,236.890,28.800,37.000,28.000,17.0
19727,30/12/2006,10:11:00,7.026,0.384,234.450,30.000,37.000,35.000,17.0
19728,30/12/2006,10:12:00,6.074,0.388,235.130,25.800,38.000,17.000,17.0
19729,30/12/2006,10:13:00,6.962,0.394,234.310,29.800,34.000,36.000,17.0
19732,30/12/2006,10:16:00,5.188,0.398,235.010,22.200,2.000,34.000,17.0
19733,30/12/2006,10:17:00,7.132,0.360,232.860,30.600,36.000,36.000,17.0
19734,30/12/2006,10:18:00,7.076,0.290,232.300,30.400,37.000,36.000,16.0
19737,30/12/2006,10:21:00,5.028,0.282,234.090,21.600,3.000,34.000,17.0
19738,30/12/2006,10:22:00,6.916,0.312,232.470,29.800,37.000,21.000,17.0
19739,30/12/2006,10:23:00,7.932,0.276,231.960,34.200,36.000,39.000,16.0
19740,30/12/2006,10:24:00,6.776,0.306,233.640,29.000,37.000,32.000,17.0
19741,30/12/2006,10:25:00,6.426,0.292,233.990,27.600,36.000,24.000,17.0
19742,30/12/2006,10:26:00,7.938,0.320,232.300,34.200,37.000,36.000,16.0
19743,30/12/2006,10:27:00,6.814,0.230,233.890,29.000,36.000,35.000,17.0
19744,30/12/2006,10:28:00,6.272,0.254,235.120,26.800,37.000,29.000,17.0
19745,30/12/2006,10:29:00,5.638,0.246,235.290,24.000,37.000,17.000,17.0
19782,30/12/2006,11:06:00,5.718,0.302,231.450,25.000,0.000,56.000,17.0
19783,30/12/2006,11:07:00,6.656,0.312,231.330,28.800,0.000,71.000,16.0
19784,30/12/2006,11:08:00,6.668,0.298,231.690,28.800,0.000,71.000,17.0
19785,30/12/2006,11:09:00,6.714,0.312,231.730,29.000,0.000,71.000,16.0
19786,30/12/2006,11:10:00,6.754,0.388,231.020,29.200,0.000,71.000,17.0
19787,30/12/2006,11:11:00,6.788,0.400,229.700,29.600,0.000,70.000,16.0
19788,30/12/2006,11:12:00,6.860,0.382,229.290,29.800,0.000,69.000,16.0
19789,30/12/2006,11:13:00,6.702,0.312,229.360,29.200,0.000,69.000,16.0
19790,30/12/2006,11:14:00,6.656,0.298,229.110,29.000,0.000,68.000,16.0
19791,30/12/2006,11:15:00,6.320,0.314,230.340,27.600,0.000,67.000,16.0
19793,30/12/2006,11:17:00,6.176,0.320,231.110,26.800,0.000,64.000,16.0
19880,30/12/2006,12:44:00,5.634,0.408,235.970,24.200,0.000,63.000,17.0
19881,30/12/2006,12:45:00,6.126,0.418,235.110,26.000,0.000,74.000,17.0
19882,30/12/2006,12:46:00,6.136,0.400,235.380,26.000,0.000,73.000,17.0
19883,30/12/2006,12:47:00,6.284,0.416,235.620,26.600,0.000,74.000,17.0
19884,30/12/2006,12:48:00,6.206,0.396,235.240,26.400,0.000,74.000,17.0
19885,30/12/2006,12:49:00,6.192,0.416,235.770,26.200,0.000,73.000,17.0
19886,30/12/2006,12:50:00,6.130,0.392,235.540,26.000,0.000,74.000,17.0
19887,30/12/2006,12:51:00,6.120,0.406,235.150,26.000,0.000,74.000,17.0
19888,30/12/2006,12:52:00,6.086,0.386,234.740,25.800,0.000,73.000,17.0
19889,30/12/2006,12:53:00,6.086,0.400,234.520,26.000,0.000,74.000,17.0
19890,30/12/2006,12:54:00,6.082,0.384,234.710,25.800,0.000,73.000,17.0
19891,30/12/2006,12:55:00,6.116,0.434,235.260,26.000,0.000,74.000,17.0
19892,30/12/2006,12:56:00,6.114,0.590,235.890,26.000,0.000,74.000,17.0
19893,30/12/2006,12:57:00,6.198,0.604,237.300,26.200,0.000,74.000,17.0
19900,30/12/2006,13:04:00,5.148,0.554,237.670,22.000,0.000,38.000,17.0
19904,30/12/2006,13:08:00,5.380,0.664,236.720,22.800,0.000,38.000,17.0
20164,30/12/2006,17:28:00,5.172,0.510,231.410,22.400,0.000,2.000,17.0
20247,30/12/2006,18:51:00,5.504,0.226,231.180,23.800,37.000,0.000,16.0
20248,30/12/2006,18:52:00,5.472,0.234,230.720,23.600,36.000,0.000,17.0
20249,30/12/2006,18:53:00,5.448,0.232,230.190,23.600,36.000,0.000,16.0
20250,30/12/2006,18:54:00,5.498,0.322,229.260,24.000,36.000,0.000,16.0
20251,30/12/2006,18:55:00,5.658,0.414,229.390,24.600,36.000,0.000,16.0
20252,30/12/2006,18:56:00,5.796,0.408,229.540,25.200,36.000,0.000,16.0
20253,30/12/2006,18:57:00,5.870,0.466,229.510,25.600,36.000,0.000,16.0
20254,30/12/2006,18:58:00,5.902,0.512,229.490,25.800,36.000,0.000,17.0
20255,30/12/2006,18:59:00,5.680,0.518,230.480,24.600,36.000,0.000,16.0
20256,30/12/2006,19:00:00,5.808,0.460,230.040,25.200,36.000,0.000,16.0
20257,30/12/2006,19:01:00,5.512,0.414,229.770,24.000,36.000,0.000,16.0
20258,30/12/2006,19:02:00,5.356,0.410,229.040,23.400,36.000,0.000,16.0
20259,30/12/2006,19:03:00,5.356,0.408,228.990,23.400,36.000,0.000,17.0
20260,30/12/2006,19:04:00,5.428,0.412,230.100,23.600,36.000,0.000,16.0
20261,30/12/2006,19:05:00,5.440,0.414,230.940,23.600,36.000,0.000,16.0
20262,30/12/2006,19:06:00,5.480,0.412,230.920,23.800,36.000,0.000,17.0
20263,30/12/2006,19:07:00,5.498,0.416,231.960,23.600,37.000,0.000,16.0
20264,30/12/2006,19:08:00,5.508,0.420,232.700,23.600,37.000,0.000,17.0
20269,30/12/2006,19:13:00,5.174,0.342,232.050,22.200,37.000,0.000,17.0
20270,30/12/2006,19:14:00,5.166,0.340,231.780,22.200,37.000,0.000,16.0
20275,30/12/2006,19:19:00,5.006,0.226,234.060,21.400,38.000,0.000,17.0
20281,30/12/2006,19:25:00,5.508,0.582,231.880,24.400,18.000,1.000,16.0
20282,30/12/2006,19:26:00,6.476,0.500,230.040,28.200,36.000,1.000,17.0
20283,30/12/2006,19:27:00,5.570,0.386,231.450,24.200,36.000,2.000,16.0
20284,30/12/2006,19:28:00,5.786,0.422,231.070,25.200,37.000,1.000,17.0
20285,30/12/2006,19:29:00,6.076,0.408,230.360,26.400,36.000,2.000,16.0
20286,30/12/2006,19:30:00,5.094,0.336,231.270,22.200,36.000,1.000,16.0
20344,30/12/2006,20:28:00,5.120,0.178,232.490,22.800,25.000,0.000,16.0
20345,30/12/2006,20:29:00,6.428,0.164,230.960,27.800,36.000,0.000,17.0
20346,30/12/2006,20:30:00,5.198,0.194,232.300,22.400,37.000,0.000,16.0
20347,30/12/2006,20:31:00,6.164,0.200,232.040,26.600,36.000,0.000,17.0
20348,30/12/2006,20:32:00,5.198,0.162,232.970,22.200,37.000,0.000,16.0
20349,30/12/2006,20:33:00,5.036,0.168,233.000,21.600,36.000,0.000,17.0
20350,30/12/2006,20:34:00,5.074,0.168,233.300,21.600,37.000,0.000,17.0
20351,30/12/2006,20:35:00,5.026,0.094,233.200,21.600,37.000,0.000,16.0
20975,31/12/2006,06:59:00,6.722,0.076,236.880,28.400,0.000,0.000,0.0
20976,31/12/2006,07:00:00,6.170,0.082,237.990,26.000,0.000,0.000,0.0
21027,31/12/2006,07:51:00,5.128,0.150,237.880,21.400,0.000,1.000,18.0
21028,31/12/2006,07:52:00,5.076,0.000,238.400,21.200,0.000,0.000,17.0
21030,31/12/2006,07:54:00,5.008,0.326,237.990,21.000,0.000,0.000,17.0
21031,31/12/2006,07:55:00,5.080,0.154,238.470,21.200,0.000,0.000,17.0
21032,31/12/2006,07:56:00,5.194,0.250,239.150,21.600,0.000,0.000,18.0
21034,31/12/2006,07:58:00,5.010,0.302,239.630,20.800,0.000,0.000,17.0
21037,31/12/2006,08:01:00,5.098,0.286,238.320,21.400,0.000,0.000,18.0
21038,31/12/2006,08:02:00,5.010,0.294,239.340,20.800,0.000,0.000,17.0
21039,31/12/2006,08:03:00,5.262,0.408,238.300,22.200,0.000,0.000,18.0
21062,31/12/2006,08:26:00,5.088,0.164,239.340,21.400,0.000,0.000,18.0
21063,31/12/2006,08:27:00,6.188,0.160,238.740,26.000,0.000,0.000,17.0
21064,31/12/2006,08:28:00,5.004,0.166,239.110,20.800,0.000,0.000,18.0
26275,3/1/2007,23:19:00,5.068,0.060,243.490,20.800,0.000,0.000,18.0
26276,3/1/2007,23:20:00,5.182,0.050,243.500,21.200,0.000,0.000,18.0
26277,3/1/2007,23:21:00,5.190,0.064,243.710,21.200,0.000,2.000,18.0
26335,4/1/2007,00:19:00,5.756,0.104,240.320,23.800,2.000,38.000,0.0
26336,4/1/2007,00:20:00,5.886,0.108,240.340,24.400,1.000,39.000,0.0
26337,4/1/2007,00:21:00,5.922,0.110,240.210,24.600,1.000,39.000,0.0
26338,4/1/2007,00:22:00,5.850,0.110,239.870,24.400,1.000,39.000,0.0
26339,4/1/2007,00:23:00,5.738,0.112,239.630,23.800,1.000,38.000,0.0
26340,4/1/2007,00:24:00,5.692,0.112,239.600,23.600,2.000,39.000,0.0
26341,4/1/2007,00:25:00,5.554,0.116,239.790,23.000,1.000,38.000,0.0
26342,4/1/2007,00:26:00,5.464,0.122,239.730,22.800,1.000,39.000,0.0
26343,4/1/2007,00:27:00,5.360,0.118,239.140,22.400,1.000,38.000,0.0
26344,4/1/2007,00:28:00,5.164,0.122,240.130,21.400,1.000,39.000,0.0
26346,4/1/2007,00:30:00,5.160,0.120,239.760,21.400,39.000,2.000,0.0
26347,4/1/2007,00:31:00,5.850,0.136,239.510,24.800,38.000,13.000,0.0
26348,4/1/2007,00:32:00,5.118,0.168,239.840,21.200,39.000,0.000,0.0
26349,4/1/2007,00:33:00,5.126,0.150,240.850,21.200,39.000,1.000,0.0
26350,4/1/2007,00:34:00,5.088,0.000,241.260,21.000,39.000,1.000,0.0
26351,4/1/2007,00:35:00,5.106,0.000,241.280,21.000,39.000,1.000,0.0
26352,4/1/2007,00:36:00,5.106,0.000,240.800,21.200,39.000,1.000,0.0
26353,4/1/2007,00:37:00,5.018,0.000,238.730,21.000,38.000,2.000,0.0
26354,4/1/2007,00:38:00,5.010,0.000,238.580,21.000,38.000,1.000,0.0
27045,4/1/2007,12:09:00,5.752,0.164,235.720,24.400,0.000,72.000,17.0
27046,4/1/2007,12:10:00,5.742,0.146,236.000,24.200,0.000,73.000,17.0
27047,4/1/2007,12:11:00,5.740,0.164,235.770,24.200,0.000,73.000,17.0
27048,4/1/2007,12:12:00,5.734,0.146,235.980,24.200,0.000,73.000,17.0
27049,4/1/2007,12:13:00,5.778,0.170,236.800,24.400,0.000,73.000,17.0
27050,4/1/2007,12:14:00,5.756,0.146,236.280,24.200,0.000,73.000,17.0
27051,4/1/2007,12:15:00,5.760,0.162,236.110,24.400,0.000,73.000,17.0
27052,4/1/2007,12:16:00,5.768,0.146,236.580,24.200,0.000,73.000,17.0
27053,4/1/2007,12:17:00,5.772,0.164,236.410,24.400,0.000,74.000,17.0
27054,4/1/2007,12:18:00,5.754,0.144,236.250,24.200,0.000,73.000,18.0
27055,4/1/2007,12:19:00,5.736,0.160,235.680,24.200,0.000,72.000,17.0
27056,4/1/2007,12:20:00,5.728,0.142,235.870,24.200,0.000,73.000,17.0
27057,4/1/2007,12:21:00,5.730,0.160,235.740,24.200,0.000,73.000,17.0
27059,4/1/2007,12:23:00,5.236,0.532,236.130,22.400,0.000,37.000,17.0
27121,4/1/2007,13:25:00,5.386,0.130,238.780,22.800,0.000,64.000,17.0
27122,4/1/2007,13:26:00,5.952,0.186,237.020,25.000,0.000,75.000,17.0
27123,4/1/2007,13:27:00,5.976,0.264,236.450,25.200,0.000,74.000,17.0
27124,4/1/2007,13:28:00,5.976,0.268,235.950,25.200,0.000,74.000,17.0
27125,4/1/2007,13:29:00,5.948,0.258,235.830,25.200,0.000,74.000,18.0
27126,4/1/2007,13:30:00,5.930,0.258,235.380,25.200,0.000,74.000,16.0
27127,4/1/2007,13:31:00,5.948,0.258,235.820,25.200,0.000,74.000,18.0
27128,4/1/2007,13:32:00,5.948,0.262,235.950,25.200,0.000,74.000,17.0
27129,4/1/2007,13:33:00,5.952,0.260,236.200,25.200,0.000,74.000,17.0
27130,4/1/2007,13:34:00,5.932,0.262,235.690,25.200,0.000,74.000,17.0
27131,4/1/2007,13:35:00,5.930,0.256,235.750,25.000,0.000,74.000,17.0
27132,4/1/2007,13:36:00,5.944,0.264,236.050,25.200,0.000,74.000,17.0
27133,4/1/2007,13:37:00,5.940,0.258,236.060,25.000,0.000,74.000,17.0
27134,4/1/2007,13:38:00,5.194,0.274,236.690,22.400,0.000,63.000,17.0
27335,4/1/2007,16:59:00,5.034,0.498,233.930,21.800,0.000,32.000,17.0
27342,4/1/2007,17:06:00,5.078,0.704,234.360,22.000,0.000,32.000,17.0
27344,4/1/2007,17:08:00,5.222,0.682,231.830,22.800,0.000,30.000,16.0
27495,4/1/2007,19:39:00,5.324,0.000,232.670,22.800,0.000,0.000,16.0
27496,4/1/2007,19:40:00,5.318,0.000,232.290,22.800,0.000,0.000,17.0
27497,4/1/2007,19:41:00,5.384,0.000,233.060,23.000,0.000,0.000,17.0
27498,4/1/2007,19:42:00,5.448,0.078,233.540,23.200,0.000,0.000,16.0
28910,5/1/2007,19:14:00,5.662,0.262,230.480,24.600,0.000,0.000,16.0
28911,5/1/2007,19:15:00,5.730,0.260,230.830,24.800,0.000,0.000,16.0
28912,5/1/2007,19:16:00,5.170,0.242,231.170,22.400,0.000,0.000,17.0
28994,5/1/2007,20:38:00,5.248,0.000,234.970,22.200,37.000,0.000,17.0
28995,5/1/2007,20:39:00,5.236,0.000,234.730,22.200,37.000,0.000,17.0
28996,5/1/2007,20:40:00,5.286,0.046,234.980,22.400,37.000,0.000,17.0
28997,5/1/2007,20:41:00,5.330,0.110,235.310,22.600,37.000,0.000,17.0
28998,5/1/2007,20:42:00,5.346,0.112,235.650,22.600,37.000,0.000,17.0
28999,5/1/2007,20:43:00,5.320,0.110,235.120,22.600,37.000,0.000,17.0
29000,5/1/2007,20:44:00,5.354,0.114,235.900,22.600,37.000,0.000,17.0
29064,5/1/2007,21:48:00,5.530,0.130,235.250,23.400,37.000,0.000,17.0
29065,5/1/2007,21:49:00,5.514,0.130,235.040,23.400,37.000,0.000,17.0
29066,5/1/2007,21:50:00,5.518,0.130,235.170,23.400,37.000,0.000,17.0
29067,5/1/2007,21:51:00,5.514,0.130,235.210,23.400,37.000,0.000,17.0
29068,5/1/2007,21:52:00,5.510,0.130,235.110,23.400,37.000,0.000,17.0
29069,5/1/2007,21:53:00,5.476,0.130,235.550,23.200,37.000,0.000,17.0
29080,5/1/2007,22:04:00,5.694,0.188,233.910,24.200,0.000,1.000,17.0
29081,5/1/2007,22:05:00,5.662,0.184,233.260,24.200,0.000,2.000,16.0
29930,6/1/2007,12:14:00,5.752,0.382,228.920,25.800,36.000,2.000,16.0
29931,6/1/2007,12:15:00,7.452,0.534,226.810,32.800,35.000,1.000,15.0
29932,6/1/2007,12:16:00,8.044,0.546,226.320,35.600,35.000,1.000,16.0
29933,6/1/2007,12:17:00,7.150,0.552,227.620,32.000,35.000,2.000,16.0
29934,6/1/2007,12:18:00,5.096,0.574,230.080,22.200,36.000,1.000,16.0
29935,6/1/2007,12:19:00,5.056,0.574,230.210,22.000,36.000,1.000,17.0
29936,6/1/2007,12:20:00,5.458,0.638,229.840,24.000,36.000,2.000,16.0
29937,6/1/2007,12:21:00,5.322,0.606,230.530,23.400,36.000,1.000,16.0
29938,6/1/2007,12:22:00,5.052,0.566,230.380,22.000,36.000,1.000,16.0
29939,6/1/2007,12:23:00,5.054,0.564,230.460,22.000,37.000,1.000,17.0
29940,6/1/2007,12:24:00,5.054,0.562,230.510,22.000,36.000,2.000,16.0
29941,6/1/2007,12:25:00,5.042,0.556,230.040,22.000,36.000,1.000,16.0
30373,6/1/2007,19:37:00,5.528,0.426,229.360,24.400,0.000,0.000,0.0
31432,7/1/2007,13:16:00,5.746,0.134,232.970,24.600,37.000,34.000,17.0
