,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
190966,28/4/2007,08:10:00,?,?,?,?,?,?,
190967,28/4/2007,08:11:00,?,?,?,?,?,?,
190968,28/4/2007,08:12:00,?,?,?,?,?,?,
190969,28/4/2007,08:13:00,?,?,?,?,?,?,
190970,28/4/2007,08:14:00,?,?,?,?,?,?,
190971,28/4/2007,08:15:00,?,?,?,?,?,?,
190972,28/4/2007,08:16:00,?,?,?,?,?,?,
190973,28/4/2007,08:17:00,?,?,?,?,?,?,
190974,28/4/2007,08:18:00,?,?,?,?,?,?,
190975,28/4/2007,08:19:00,?,?,?,?,?,?,
190976,28/4/2007,08:20:00,?,?,?,?,?,?,
190977,28/4/2007,08:21:00,?,?,?,?,?,?,
190978,28/4/2007,08:22:00,?,?,?,?,?,?,
190979,28/4/2007,08:23:00,?,?,?,?,?,?,
190980,28/4/2007,08:24:00,?,?,?,?,?,?,
190981,28/4/2007,08:25:00,?,?,?,?,?,?,
190982,28/4/2007,08:26:00,?,?,?,?,?,?,
190983,28/4/2007,08:27:00,?,?,?,?,?,?,
190984,28/4/2007,08:28:00,?,?,?,?,?,?,
190985,28/4/2007,08:29:00,?,?,?,?,?,?,
190986,28/4/2007,08:30:00,?,?,?,?,?,?,
190987,28/4/2007,08:31:00,?,?,?,?,?,?,
190988,28/4/2007,08:32:00,?,?,?,?,?,?,
190989,28/4/2007,08:33:00,?,?,?,?,?,?,
190990,28/4/2007,08:34:00,?,?,?,?,?,?,
190991,28/4/2007,08:35:00,?,?,?,?,?,?,
190992,28/4/2007,08:36:00,?,?,?,?,?,?,
190993,28/4/2007,08:37:00,?,?,?,?,?,?,
190994,28/4/2007,08:38:00,?,?,?,?,?,?,
190995,28/4/2007,08:39:00,?,?,?,?,?,?,
190996,28/4/2007,08:40:00,?,?,?,?,?,?,
190997,28/4/2007,08:41:00,?,?,?,?,?,?,
190998,28/4/2007,08:42:00,?,?,?,?,?,?,
190999,28/4/2007,08:43:00,?,?,?,?,?,?,
191000,28/4/2007,08:44:00,?,?,?,?,?,?,
191001,28/4/2007,08:45:00,?,?,?,?,?,?,
191002,28/4/2007,08:46:00,?,?,?,?,?,?,
191003,28/4/2007,08:47:00,?,?,?,?,?,?,
191004,28/4/2007,08:48:00,?,?,?,?,?,?,
191005,28/4/2007,08:49:00,?,?,?,?,?,?,
191006,28/4/2007,08:50:00,?,?,?,?,?,?,
191007,28/4/2007,08:51:00,?,?,?,?,?,?,
191008,28/4/2007,08:52:00,?,?,?,?,?,?,
191009,28/4/2007,08:53:00,?,?,?,?,?,?,
191010,28/4/2007,08:54:00,?,?,?,?,?,?,
191011,28/4/2007,08:55:00,?,?,?,?,?,?,
191012,28/4/2007,08:56:00,?,?,?,?,?,?,
191013,28/4/2007,08:57:00,?,?,?,?,?,?,
191014,28/4/2007,08:58:00,?,?,?,?,?,?,
191015,28/4/2007,08:59:00,?,?,?,?,?,?,
191016,28/4/2007,09:00:00,?,?,?,?,?,?,
191017,28/4/2007,09:01:00,?,?,?,?,?,?,
191018,28/4/2007,09:02:00,?,?,?,?,?,?,
191019,28/4/2007,09:03:00,?,?,?,?,?,?,
191020,28/4/2007,09:04:00,?,?,?,?,?,?,
191021,28/4/2007,09:05:00,?,?,?,?,?,?,
191022,28/4/2007,09:06:00,?,?,?,?,?,?,
191023,28/4/2007,09:07:00,?,?,?,?,?,?,
191024,28/4/2007,09:08:00,?,?,?,?,?,?,
191025,28/4/2007,09:09:00,?,?,?,?,?,?,
191026,28/4/2007,09:10:00,?,?,?,?,?,?,
191027,28/4/2007,09:11:00,?,?,?,?,?,?,
191028,28/4/2007,09:12:00,?,?,?,?,?,?,
191029,28/4/2007,09:13:00,?,?,?,?,?,?,
191030,28/4/2007,09:14:00,?,?,?,?,?,?,
191031,28/4/2007,09:15:00,?,?,?,?,?,?,
191032,28/4/2007,09:16:00,?,?,?,?,?,?,
191033,28/4/2007,09:17:00,?,?,?,?,?,?,
191034,28/4/2007,09:18:00,?,?,?,?,?,?,
191035,28/4/2007,09:19:00,?,?,?,?,?,?,
191036,28/4/2007,09:20:00,?,?,?,?,?,?,
191037,28/4/2007,09:21:00,?,?,?,?,?,?,
191038,28/4/2007,09:22:00,?,?,?,?,?,?,
191039,28/4/2007,09:23:00,?,?,?,?,?,?,
191040,28/4/2007,09:24:00,?,?,?,?,?,?,
191041,28/4/2007,09:25:00,?,?,?,?,?,?,
191042,28/4/2007,09:26:00,?,?,?,?,?,?,
191043,28/4/2007,09:27:00,?,?,?,?,?,?,
191044,28/4/2007,09:28:00,?,?,?,?,?,?,
191045,28/4/2007,09:29:00,?,?,?,?,?,?,
191046,28/4/2007,09:30:00,?,?,?,?,?,?,
191047,28/4/2007,09:31:00,?,?,?,?,?,?,
191048,28/4/2007,09:32:00,?,?,?,?,?,?,
191049,28/4/2007,09:33:00,?,?,?,?,?,?,
191050,28/4/2007,09:34:00,?,?,?,?,?,?,
191051,28/4/2007,09:35:00,?,?,?,?,?,?,
191052,28/4/2007,09:36:00,?,?,?,?,?,?,
191053,28/4/2007,09:37:00,?,?,?,?,?,?,
191054,28/4/2007,09:38:00,?,?,?,?,?,?,
191055,28/4/2007,09:39:00,?,?,?,?,?,?,
191056,28/4/2007,09:40:00,?,?,?,?,?,?,
191057,28/4/2007,09:41:00,?,?,?,?,?,?,
191058,28/4/2007,09:42:00,?,?,?,?,?,?,
191059,28/4/2007,09:43:00,?,?,?,?,?,?,
191060,28/4/2007,09:44:00,?,?,?,?,?,?,
191061,28/4/2007,09:45:00,?,?,?,?,?,?,
191062,28/4/2007,09:46:00,?,?,?,?,?,?,
191063,28/4/2007,09:47:00,?,?,?,?,?,?,
191064,28/4/2007,09:48:00,?,?,?,?,?,?,
191065,28/4/2007,09:49:00,?,?,?,?,?,?,
191066,28/4/2007,09:50:00,?,?,?,?,?,?,
191067,28/4/2007,09:51:00,?,?,?,?,?,?,
191068,28/4/2007,09:52:00,?,?,?,?,?,?,
191069,28/4/2007,09:53:00,?,?,?,?,?,?,
191070,28/4/2007,09:54:00,?,?,?,?,?,?,
191071,28/4/2007,09:55:00,?,?,?,?,?,?,
191072,28/4/2007,09:56:00,?,?,?,?,?,?,
191073,28/4/2007,09:57:00,?,?,?,?,?,?,
191074,28/4/2007,09:58:00,?,?,?,?,?,?,
191075,28/4/2007,09:59:00,?,?,?,?,?,?,
191076,28/4/2007,10:00:00,?,?,?,?,?,?,
191077,28/4/2007,10:01:00,?,?,?,?,?,?,
191078,28/4/2007,10:02:00,?,?,?,?,?,?,
191079,28/4/2007,10:03:00,?,?,?,?,?,?,
191080,28/4/2007,10:04:00,?,?,?,?,?,?,
191081,28/4/2007,10:05:00,?,?,?,?,?,?,
191082,28/4/2007,10:06:00,?,?,?,?,?,?,
191083,28/4/2007,10:07:00,?,?,?,?,?,?,
191084,28/4/2007,10:08:00,?,?,?,?,?,?,
191085,28/4/2007,10:09:00,?,?,?,?,?,?,
191086,28/4/2007,10:10:00,?,?,?,?,?,?,
191087,28/4/2007,10:11:00,?,?,?,?,?,?,
191088,28/4/2007,10:12:00,?,?,?,?,?,?,
191089,28/4/2007,10:13:00,?,?,?,?,?,?,
191090,28/4/2007,10:14:00,?,?,?,?,?,?,
191091,28/4/2007,10:15:00,?,?,?,?,?,?,
191092,28/4/2007,10:16:00,?,?,?,?,?,?,
191093,28/4/2007,10:17:00,?,?,?,?,?,?,
191094,28/4/2007,10:18:00,?,?,?,?,?,?,
191095,28/4/2007,10:19:00,?,?,?,?,?,?,
191096,28/4/2007,10:20:00,?,?,?,?,?,?,
191097,28/4/2007,10:21:00,?,?,?,?,?,?,
191098,28/4/2007,10:22:00,?,?,?,?,?,?,
191099,28/4/2007,10:23:00,?,?,?,?,?,?,
191100,28/4/2007,10:24:00,?,?,?,?,?,?,
191101,28/4/2007,10:25:00,?,?,?,?,?,?,
191102,28/4/2007,10:26:00,?,?,?,?,?,?,
191103,28/4/2007,10:27:00,?,?,?,?,?,?,
191104,28/4/2007,10:28:00,?,?,?,?,?,?,
191105,28/4/2007,10:29:00,?,?,?,?,?,?,
191106,28/4/2007,10:30:00,?,?,?,?,?,?,
191107,28/4/2007,10:31:00,?,?,?,?,?,?,
191108,28/4/2007,10:32:00,?,?,?,?,?,?,
191109,28/4/2007,10:33:00,?,?,?,?,?,?,
191110,28/4/2007,10:34:00,?,?,?,?,?,?,
191111,28/4/2007,10:35:00,?,?,?,?,?,?,
191112,28/4/2007,10:36:00,?,?,?,?,?,?,
191113,28/4/2007,10:37:00,?,?,?,?,?,?,
191114,28/4/2007,10:38:00,?,?,?,?,?,?,
191115,28/4/2007,10:39:00,?,?,?,?,?,?,
191116,28/4/2007,10:40:00,?,?,?,?,?,?,
191117,28/4/2007,10:41:00,?,?,?,?,?,?,
191118,28/4/2007,10:42:00,?,?,?,?,?,?,
191119,28/4/2007,10:43:00,?,?,?,?,?,?,
191120,28/4/2007,10:44:00,?,?,?,?,?,?,
191121,28/4/2007,10:45:00,?,?,?,?,?,?,
191122,28/4/2007,10:46:00,?,?,?,?,?,?,
191123,28/4/2007,10:47:00,?,?,?,?,?,?,
191124,28/4/2007,10:48:00,?,?,?,?,?,?,
191125,28/4/2007,10:49:00,?,?,?,?,?,?,
191126,28/4/2007,10:50:00,?,?,?,?,?,?,
191127,28/4/2007,10:51:00,?,?,?,?,?,?,
191128,28/4/2007,10:52:00,?,?,?,?,?,?,
191129,28/4/2007,10:53:00,?,?,?,?,?,?,
191130,28/4/2007,10:54:00,?,?,?,?,?,?,
191131,28/4/2007,10:55:00,?,?,?,?,?,?,
191132,28/4/2007,10:56:00,?,?,?,?,?,?,
191133,28/4/2007,10:57:00,?,?,?,?,?,?,
191134,28/4/2007,10:58:00,?,?,?,?,?,?,
191135,28/4/2007,10:59:00,?,?,?,?,?,?,
191136,28/4/2007,11:00:00,?,?,?,?,?,?,
191137,28/4/2007,11:01:00,?,?,?,?,?,?,
191138,28/4/2007,11:02:00,?,?,?,?,?,?,
191139,28/4/2007,11:03:00,?,?,?,?,?,?,
191140,28/4/2007,11:04:00,?,?,?,?,?,?,
191141,28/4/2007,11:05:00,?,?,?,?,?,?,
191142,28/4/2007,11:06:00,?,?,?,?,?,?,
191143,28/4/2007,11:07:00,?,?,?,?,?,?,
191144,28/4/2007,11:08:00,?,?,?,?,?,?,
191145,28/4/2007,11:09:00,?,?,?,?,?,?,
191146,28/4/2007,11:10:00,?,?,?,?,?,?,
191147,28/4/2007,11:11:00,?,?,?,?,?,?,
191148,28/4/2007,11:12:00,?,?,?,?,?,?,
191149,28/4/2007,11:13:00,?,?,?,?,?,?,
191150,28/4/2007,11:14:00,?,?,?,?,?,?,
191151,28/4/2007,11:15:00,?,?,?,?,?,?,
191152,28/4/2007,11:16:00,?,?,?,?,?,?,
191153,28/4/2007,11:17:00,?,?,?,?,?,?,
191154,28/4/2007,11:18:00,?,?,?,?,?,?,
191155,28/4/2007,11:19:00,?,?,?,?,?,?,
191156,28/4/2007,11:20:00,?,?,?,?,?,?,
191157,28/4/2007,11:21:00,?,?,?,?,?,?,
191158,28/4/2007,11:22:00,?,?,?,?,?,?,
191159,28/4/2007,11:23:00,?,?,?,?,?,?,
191160,28/4/2007,11:24:00,?,?,?,?,?,?,
191161,28/4/2007,11:25:00,?,?,?,?,?,?,
191162,28/4/2007,11:26:00,?,?,?,?,?,?,
191163,28/4/2007,11:27:00,?,?,?,?,?,?,
191164,28/4/2007,11:28:00,?,?,?,?,?,?,
191165,28/4/2007,11:29:00,?,?,?,?,?,?,
191166,28/4/2007,11:30:00,?,?,?,?,?,?,
191167,28/4/2007,11:31:00,?,?,?,?,?,?,
191168,28/4/2007,11:32:00,?,?,?,?,?,?,
191169,28/4/2007,11:33:00,?,?,?,?,?,?,
191170,28/4/2007,11:34:00,?,?,?,?,?,?,
191171,28/4/2007,11:35:00,?,?,?,?,?,?,
191172,28/4/2007,11:36:00,?,?,?,?,?,?,
191173,28/4/2007,11:37:00,?,?,?,?,?,?,
191174,28/4/2007,11:38:00,?,?,?,?,?,?,
191175,28/4/2007,11:39:00,?,?,?,?,?,?,
191176,28/4/2007,11:40:00,?,?,?,?,?,?,
191177,28/4/2007,11:41:00,?,?,?,?,?,?,
191178,28/4/2007,11:42:00,?,?,?,?,?,?,
191179,28/4/2007,11:43:00,?,?,?,?,?,?,
191180,28/4/2007,11:44:00,?,?,?,?,?,?,
191181,28/4/2007,11:45:00,?,?,?,?,?,?,
191182,28/4/2007,11:46:00,?,?,?,?,?,?,
191183,28/4/2007,11:47:00,?,?,?,?,?,?,
191184,28/4/2007,11:48:00,?,?,?,?,?,?,
191185,28/4/2007,11:49:00,?,?,?,?,?,?,
191186,28/4/2007,11:50:00,?,?,?,?,?,?,
191187,28/4/2007,11:51:00,?,?,?,?,?,?,
191188,28/4/2007,11:52:00,?,?,?,?,?,?,
191189,28/4/2007,11:53:00,?,?,?,?,?,?,
191190,28/4/2007,11:54:00,?,?,?,?,?,?,
191191,28/4/2007,11:55:00,?,?,?,?,?,?,
191192,28/4/2007,11:56:00,?,?,?,?,?,?,
191193,28/4/2007,11:57:00,?,?,?,?,?,?,
191194,28/4/2007,11:58:00,?,?,?,?,?,?,
191195,28/4/2007,11:59:00,?,?,?,?,?,?,
191196,28/4/2007,12:00:00,?,?,?,?,?,?,
191197,28/4/2007,12:01:00,?,?,?,?,?,?,
191198,28/4/2007,12:02:00,?,?,?,?,?,?,
191199,28/4/2007,12:03:00,?,?,?,?,?,?,
191200,28/4/2007,12:04:00,?,?,?,?,?,?,
191201,28/4/2007,12:05:00,?,?,?,?,?,?,
191202,28/4/2007,12:06:00,?,?,?,?,?,?,
191203,28/4/2007,12:07:00,?,?,?,?,?,?,
191204,28/4/2007,12:08:00,?,?,?,?,?,?,
191205,28/4/2007,12:09:00,?,?,?,?,?,?,
191206,28/4/2007,12:10:00,?,?,?,?,?,?,
191207,28/4/2007,12:11:00,?,?,?,?,?,?,
191208,28/4/2007,12:12:00,?,?,?,?,?,?,
191209,28/4/2007,12:13:00,?,?,?,?,?,?,
191210,28/4/2007,12:14:00,?,?,?,?,?,?,
191211,28/4/2007,12:15:00,?,?,?,?,?,?,
191212,28/4/2007,12:16:00,?,?,?,?,?,?,
191213,28/4/2007,12:17:00,?,?,?,?,?,?,
191214,28/4/2007,12:18:00,?,?,?,?,?,?,
191215,28/4/2007,12:19:00,?,?,?,?,?,?,
191216,28/4/2007,12:20:00,?,?,?,?,?,?,
191217,28/4/2007,12:21:00,?,?,?,?,?,?,
191218,28/4/2007,12:22:00,?,?,?,?,?,?,
191219,28/4/2007,12:23:00,?,?,?,?,?,?,
191220,28/4/2007,12:24:00,?,?,?,?,?,?,
191221,28/4/2007,12:25:00,?,?,?,?,?,?,
191222,28/4/2007,12:26:00,?,?,?,?,?,?,
191223,28/4/2007,12:27:00,?,?,?,?,?,?,
191224,28/4/2007,12:28:00,?,?,?,?,?,?,
191225,28/4/2007,12:29:00,?,?,?,?,?,?,
191226,28/4/2007,12:30:00,?,?,?,?,?,?,
191227,28/4/2007,12:31:00,?,?,?,?,?,?,
191228,28/4/2007,12:32:00,?,?,?,?,?,?,
191229,28/4/2007,12:33:00,?,?,?,?,?,?,
191230,28/4/2007,12:34:00,?,?,?,?,?,?,
191231,28/4/2007,12:35:00,?,?,?,?,?,?,
191232,28/4/2007,12:36:00,?,?,?,?,?,?,
191233,28/4/2007,12:37:00,?,?,?,?,?,?,
191234,28/4/2007,12:38:00,?,?,?,?,?,?,
191235,28/4/2007,12:39:00,?,?,?,?,?,?,
191236,28/4/2007,12:40:00,?,?,?,?,?,?,
191237,28/4/2007,12:41:00,?,?,?,?,?,?,
191238,28/4/2007,12:42:00,?,?,?,?,?,?,
191239,28/4/2007,12:43:00,?,?,?,?,?,?,
191240,28/4/2007,12:44:00,?,?,?,?,?,?,
191241,28/4/2007,12:45:00,?,?,?,?,?,?,
191242,28/4/2007,12:46:00,?,?,?,?,?,?,
191243,28/4/2007,12:47:00,?,?,?,?,?,?,
191244,28/4/2007,12:48:00,?,?,?,?,?,?,
191245,28/4/2007,12:49:00,?,?,?,?,?,?,
191246,28/4/2007,12:50:00,?,?,?,?,?,?,
191247,28/4/2007,12:51:00,?,?,?,?,?,?,
191248,28/4/2007,12:52:00,?,?,?,?,?,?,
191249,28/4/2007,12:53:00,?,?,?,?,?,?,
191250,28/4/2007,12:54:00,?,?,?,?,?,?,
191251,28/4/2007,12:55:00,?,?,?,?,?,?,
191252,28/4/2007,12:56:00,?,?,?,?,?,?,
191253,28/4/2007,12:57:00,?,?,?,?,?,?,
191254,28/4/2007,12:58:00,?,?,?,?,?,?,
191255,28/4/2007,12:59:00,?,?,?,?,?,?,
191256,28/4/2007,13:00:00,?,?,?,?,?,?,
191257,28/4/2007,13:01:00,?,?,?,?,?,?,
191258,28/4/2007,13:02:00,?,?,?,?,?,?,
191259,28/4/2007,13:03:00,?,?,?,?,?,?,
191260,28/4/2007,13:04:00,?,?,?,?,?,?,
191261,28/4/2007,13:05:00,?,?,?,?,?,?,
191262,28/4/2007,13:06:00,?,?,?,?,?,?,
191263,28/4/2007,13:07:00,?,?,?,?,?,?,
191264,28/4/2007,13:08:00,?,?,?,?,?,?,
191265,28/4/2007,13:09:00,?,?,?,?,?,?,
191266,28/4/2007,13:10:00,?,?,?,?,?,?,
191267,28/4/2007,13:11:00,?,?,?,?,?,?,
191268,28/4/2007,13:12:00,?,?,?,?,?,?,
191269,28/4/2007,13:13:00,?,?,?,?,?,?,
191270,28/4/2007,13:14:00,?,?,?,?,?,?,
191271,28/4/2007,13:15:00,?,?,?,?,?,?,
191272,28/4/2007,13:16:00,?,?,?,?,?,?,
191273,28/4/2007,13:17:00,?,?,?,?,?,?,
191274,28/4/2007,13:18:00,?,?,?,?,?,?,
191275,28/4/2007,13:19:00,?,?,?,?,?,?,
191276,28/4/2007,13:20:00,?,?,?,?,?,?,
191277,28/4/2007,13:21:00,?,?,?,?,?,?,
191278,28/4/2007,13:22:00,?,?,?,?,?,?,
191279,28/4/2007,13:23:00,?,?,?,?,?,?,
191280,28/4/2007,13:24:00,?,?,?,?,?,?,
191281,28/4/2007,13:25:00,?,?,?,?,?,?,
191282,28/4/2007,13:26:00,?,?,?,?,?,?,
191283,28/4/2007,13:27:00,?,?,?,?,?,?,
191284,28/4/2007,13:28:00,?,?,?,?,?,?,
191285,28/4/2007,13:29:00,?,?,?,?,?,?,
191286,28/4/2007,13:30:00,?,?,?,?,?,?,
191287,28/4/2007,13:31:00,?,?,?,?,?,?,
191288,28/4/2007,13:32:00,?,?,?,?,?,?,
191289,28/4/2007,13:33:00,?,?,?,?,?,?,
191290,28/4/2007,13:34:00,?,?,?,?,?,?,
191291,28/4/2007,13:35:00,?,?,?,?,?,?,
191292,28/4/2007,13:36:00,?,?,?,?,?,?,
191293,28/4/2007,13:37:00,?,?,?,?,?,?,
191294,28/4/2007,13:38:00,?,?,?,?,?,?,
191295,28/4/2007,13:39:00,?,?,?,?,?,?,
191296,28/4/2007,13:40:00,?,?,?,?,?,?,
191297,28/4/2007,13:41:00,?,?,?,?,?,?,
191298,28/4/2007,13:42:00,?,?,?,?,?,?,
191299,28/4/2007,13:43:00,?,?,?,?,?,?,
191300,28/4/2007,13:44:00,?,?,?,?,?,?,
191301,28/4/2007,13:45:00,?,?,?,?,?,?,
191302,28/4/2007,13:46:00,?,?,?,?,?,?,
191303,28/4/2007,13:47:00,?,?,?,?,?,?,
191304,28/4/2007,13:48:00,?,?,?,?,?,?,
191305,28/4/2007,13:49:00,?,?,?,?,?,?,
191306,28/4/2007,13:50:00,?,?,?,?,?,?,
191307,28/4/2007,13:51:00,?,?,?,?,?,?,
191308,28/4/2007,13:52:00,?,?,?,?,?,?,
191309,28/4/2007,13:53:00,?,?,?,?,?,?,
191310,28/4/2007,13:54:00,?,?,?,?,?,?,
191311,28/4/2007,13:55:00,?,?,?,?,?,?,
191312,28/4/2007,13:56:00,?,?,?,?,?,?,
191313,28/4/2007,13:57:00,?,?,?,?,?,?,
191314,28/4/2007,13:58:00,?,?,?,?,?,?,
191315,28/4/2007,13:59:00,?,?,?,?,?,?,
191316,28/4/2007,14:00:00,?,?,?,?,?,?,
191317,28/4/2007,14:01:00,?,?,?,?,?,?,
191318,28/4/2007,14:02:00,?,?,?,?,?,?,
191319,28/4/2007,14:03:00,?,?,?,?,?,?,
191320,28/4/2007,14:04:00,?,?,?,?,?,?,
191321,28/4/2007,14:05:00,?,?,?,?,?,?,
191322,28/4/2007,14:06:00,?,?,?,?,?,?,
191323,28/4/2007,14:07:00,?,?,?,?,?,?,
191324,28/4/2007,14:08:00,?,?,?,?,?,?,
191325,28/4/2007,14:09:00,?,?,?,?,?,?,
191326,28/4/2007,14:10:00,?,?,?,?,?,?,
191327,28/4/2007,14:11:00,?,?,?,?,?,?,
191328,28/4/2007,14:12:00,?,?,?,?,?,?,
191329,28/4/2007,14:13:00,?,?,?,?,?,?,
191330,28/4/2007,14:14:00,?,?,?,?,?,?,
191331,28/4/2007,14:15:00,?,?,?,?,?,?,
191332,28/4/2007,14:16:00,?,?,?,?,?,?,
191333,28/4/2007,14:17:00,?,?,?,?,?,?,
191334,28/4/2007,14:18:00,?,?,?,?,?,?,
191335,28/4/2007,14:19:00,?,?,?,?,?,?,
191336,28/4/2007,14:20:00,?,?,?,?,?,?,
191337,28/4/2007,14:21:00,?,?,?,?,?,?,
191338,28/4/2007,14:22:00,?,?,?,?,?,?,
191339,28/4/2007,14:23:00,?,?,?,?,?,?,
191340,28/4/2007,14:24:00,?,?,?,?,?,?,
191341,28/4/2007,14:25:00,?,?,?,?,?,?,
191342,28/4/2007,14:26:00,?,?,?,?,?,?,
191343,28/4/2007,14:27:00,?,?,?,?,?,?,
191344,28/4/2007,14:28:00,?,?,?,?,?,?,
191345,28/4/2007,14:29:00,?,?,?,?,?,?,
191346,28/4/2007,14:30:00,?,?,?,?,?,?,
191347,28/4/2007,14:31:00,?,?,?,?,?,?,
191348,28/4/2007,14:32:00,?,?,?,?,?,?,
191349,28/4/2007,14:33:00,?,?,?,?,?,?,
191350,28/4/2007,14:34:00,?,?,?,?,?,?,
191351,28/4/2007,14:35:00,?,?,?,?,?,?,
191352,28/4/2007,14:36:00,?,?,?,?,?,?,
191353,28/4/2007,14:37:00,?,?,?,?,?,?,
191354,28/4/2007,14:38:00,?,?,?,?,?,?,
191355,28/4/2007,14:39:00,?,?,?,?,?,?,
191356,28/4/2007,14:40:00,?,?,?,?,?,?,
191357,28/4/2007,14:41:00,?,?,?,?,?,?,
191358,28/4/2007,14:42:00,?,?,?,?,?,?,
191359,28/4/2007,14:43:00,?,?,?,?,?,?,
191360,28/4/2007,14:44:00,?,?,?,?,?,?,
191361,28/4/2007,14:45:00,?,?,?,?,?,?,
191362,28/4/2007,14:46:00,?,?,?,?,?,?,
191363,28/4/2007,14:47:00,?,?,?,?,?,?,
191364,28/4/2007,14:48:00,?,?,?,?,?,?,
191365,28/4/2007,14:49:00,?,?,?,?,?,?,
191366,28/4/2007,14:50:00,?,?,?,?,?,?,
191367,28/4/2007,14:51:00,?,?,?,?,?,?,
191368,28/4/2007,14:52:00,?,?,?,?,?,?,
191369,28/4/2007,14:53:00,?,?,?,?,?,?,
191370,28/4/2007,14:54:00,?,?,?,?,?,?,
191371,28/4/2007,14:55:00,?,?,?,?,?,?,
191372,28/4/2007,14:56:00,?,?,?,?,?,?,
191373,28/4/2007,14:57:00,?,?,?,?,?,?,
191374,28/4/2007,14:58:00,?,?,?,?,?,?,
191375,28/4/2007,14:59:00,?,?,?,?,?,?,
191376,28/4/2007,15:00:00,?,?,?,?,?,?,
191377,28/4/2007,15:01:00,?,?,?,?,?,?,
191378,28/4/2007,15:02:00,?,?,?,?,?,?,
191379,28/4/2007,15:03:00,?,?,?,?,?,?,
191380,28/4/2007,15:04:00,?,?,?,?,?,?,
191381,28/4/2007,15:05:00,?,?,?,?,?,?,
191382,28/4/2007,15:06:00,?,?,?,?,?,?,
191383,28/4/2007,15:07:00,?,?,?,?,?,?,
191384,28/4/2007,15:08:00,?,?,?,?,?,?,
191385,28/4/2007,15:09:00,?,?,?,?,?,?,
191386,28/4/2007,15:10:00,?,?,?,?,?,?,
191387,28/4/2007,15:11:00,?,?,?,?,?,?,
191388,28/4/2007,15:12:00,?,?,?,?,?,?,
191389,28/4/2007,15:13:00,?,?,?,?,?,?,
191390,28/4/2007,15:14:00,?,?,?,?,?,?,
191391,28/4/2007,15:15:00,?,?,?,?,?,?,
191392,28/4/2007,15:16:00,?,?,?,?,?,?,
191393,28/4/2007,15:17:00,?,?,?,?,?,?,
191394,28/4/2007,15:18:00,?,?,?,?,?,?,
191395,28/4/2007,15:19:00,?,?,?,?,?,?,
191396,28/4/2007,15:20:00,?,?,?,?,?,?,
191397,28/4/2007,15:21:00,?,?,?,?,?,?,
191398,28/4/2007,15:22:00,?,?,?,?,?,?,
191399,28/4/2007,15:23:00,?,?,?,?,?,?,
191400,28/4/2007,15:24:00,?,?,?,?,?,?,
191401,28/4/2007,15:25:00,?,?,?,?,?,?,
191402,28/4/2007,15:26:00,?,?,?,?,?,?,
191403,28/4/2007,15:27:00,?,?,?,?,?,?,
191404,28/4/2007,15:28:00,?,?,?,?,?,?,
191405,28/4/2007,15:29:00,?,?,?,?,?,?,
191406,28/4/2007,15:30:00,?,?,?,?,?,?,
191407,28/4/2007,15:31:00,?,?,?,?,?,?,
191408,28/4/2007,15:32:00,?,?,?,?,?,?,
191409,28/4/2007,15:33:00,?,?,?,?,?,?,
191410,28/4/2007,15:34:00,?,?,?,?,?,?,
191411,28/4/2007,15:35:00,?,?,?,?,?,?,
191412,28/4/2007,15:36:00,?,?,?,?,?,?,
191413,28/4/2007,15:37:00,?,?,?,?,?,?,
191414,28/4/2007,15:38:00,?,?,?,?,?,?,
191415,28/4/2007,15:39:00,?,?,?,?,?,?,
191416,28/4/2007,15:40:00,?,?,?,?,?,?,
191417,28/4/2007,15:41:00,?,?,?,?,?,?,
191418,28/4/2007,15:42:00,?,?,?,?,?,?,
191419,28/4/2007,15:43:00,?,?,?,?,?,?,
191420,28/4/2007,15:44:00,?,?,?,?,?,?,
191421,28/4/2007,15:45:00,?,?,?,?,?,?,
191422,28/4/2007,15:46:00,?,?,?,?,?,?,
191423,28/4/2007,15:47:00,?,?,?,?,?,?,
191424,28/4/2007,15:48:00,?,?,?,?,?,?,
191425,28/4/2007,15:49:00,?,?,?,?,?,?,
191426,28/4/2007,15:50:00,?,?,?,?,?,?,
191427,28/4/2007,15:51:00,?,?,?,?,?,?,
191428,28/4/2007,15:52:00,?,?,?,?,?,?,
191429,28/4/2007,15:53:00,?,?,?,?,?,?,
191430,28/4/2007,15:54:00,?,?,?,?,?,?,
191431,28/4/2007,15:55:00,?,?,?,?,?,?,
191432,28/4/2007,15:56:00,?,?,?,?,?,?,
191433,28/4/2007,15:57:00,?,?,?,?,?,?,
191434,28/4/2007,15:58:00,?,?,?,?,?,?,
191435,28/4/2007,15:59:00,?,?,?,?,?,?,
191436,28/4/2007,16:00:00,?,?,?,?,?,?,
191437,28/4/2007,16:01:00,?,?,?,?,?,?,
191438,28/4/2007,16:02:00,?,?,?,?,?,?,
191439,28/4/2007,16:03:00,?,?,?,?,?,?,
191440,28/4/2007,16:04:00,?,?,?,?,?,?,
191441,28/4/2007,16:05:00,?,?,?,?,?,?,
191442,28/4/2007,16:06:00,?,?,?,?,?,?,
191443,28/4/2007,16:07:00,?,?,?,?,?,?,
191444,28/4/2007,16:08:00,?,?,?,?,?,?,
191445,28/4/2007,16:09:00,?,?,?,?,?,?,
